Type,value,sd,file,treatment
S,-0.061719,0.917108,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001461.parRes,LN
ResVar,0.001498,0.000362,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001461.parRes,LN
GenVar,0.00022,0.000329,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001461.parRes,LN
hsq,0.127939,0.190756,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001461.parRes,LN
Pi,0.001644,0.001634,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001499.parRes,LN
NnzSnp,1231.001587,1223.149414,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001499.parRes,LN
SigmaSq,0,0,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001499.parRes,LN
S,0.076721,0.834918,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001499.parRes,LN
ResVar,0.000274,5e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001499.parRes,LN
GenVar,2.7e-05,4.2e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001499.parRes,LN
hsq,0.089283,0.139612,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001499.parRes,LN
Pi,0.000115,0.000515,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001529.parRes,LN
NnzSnp,85.276497,385.196777,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001529.parRes,LN
SigmaSq,6e-06,1.4e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001529.parRes,LN
S,-2.340133,0.388584,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001529.parRes,LN
ResVar,0.001032,0.001111,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001529.parRes,LN
GenVar,0.009821,0.001176,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001529.parRes,LN
hsq,0.904881,0.101564,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001529.parRes,LN
Pi,0.001764,0.001516,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001532.parRes,LN
NnzSnp,1320.71521,1135.455566,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001532.parRes,LN
SigmaSq,1e-06,1e-06,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001532.parRes,LN
S,-0.583432,0.842596,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001532.parRes,LN
ResVar,0.002553,0.000999,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001532.parRes,LN
GenVar,0.000932,0.00097,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001532.parRes,LN
hsq,0.267237,0.27605,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001532.parRes,LN
Pi,0.001357,0.001391,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001572.parRes,LN
NnzSnp,1015.662781,1041.722656,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001572.parRes,LN
SigmaSq,0,0,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001572.parRes,LN
S,0.104038,0.842355,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001572.parRes,LN
ResVar,0.000892,0.00013,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001572.parRes,LN
GenVar,4.8e-05,9.4e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001572.parRes,LN
hsq,0.051072,0.099829,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001572.parRes,LN
Pi,0.001415,0.001416,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001582.parRes,LN
NnzSnp,1059.636841,1061.044067,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001582.parRes,LN
SigmaSq,2e-06,2e-06,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001582.parRes,LN
S,0.039711,0.808873,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001582.parRes,LN
ResVar,0.007345,0.000963,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001582.parRes,LN
GenVar,0.00035,0.000619,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001582.parRes,LN
hsq,0.045546,0.079857,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001582.parRes,LN
Pi,0.002917,0.002256,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001657.parRes,LN
NnzSnp,2184.459473,1689.781006,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001657.parRes,LN
SigmaSq,8e-06,1.5e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001657.parRes,LN
S,-0.716603,0.682175,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001657.parRes,LN
ResVar,0.004023,0.00266,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001657.parRes,LN
GenVar,0.00617,0.002702,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001657.parRes,LN
hsq,0.604204,0.258984,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001657.parRes,LN
Pi,0.002244,0.00192,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001660.parRes,LN
NnzSnp,1680.601562,1438.133667,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001660.parRes,LN
SigmaSq,1e-06,1e-06,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001660.parRes,LN
S,-0.114883,0.767109,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001660.parRes,LN
ResVar,0.00182,0.000415,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001660.parRes,LN
GenVar,3e-04,0.000374,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001660.parRes,LN
hsq,0.141518,0.174522,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001660.parRes,LN
Pi,0.002143,0.001726,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001667.parRes,LN
NnzSnp,1604.424316,1292.970215,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001667.parRes,LN
SigmaSq,4e-06,8e-06,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001667.parRes,LN
S,0.042802,0.717431,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001667.parRes,LN
ResVar,0.00678,0.001136,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001667.parRes,LN
GenVar,0.000783,0.000916,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001667.parRes,LN
hsq,0.103555,0.119347,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001667.parRes,LN
Pi,0.002722,0.002138,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001749.parRes,LN
NnzSnp,2037.743652,1601.011353,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001749.parRes,LN
SigmaSq,7e-06,1.3e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001749.parRes,LN
S,-0.253574,0.847288,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001749.parRes,LN
ResVar,0.008759,0.003563,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001749.parRes,LN
GenVar,0.003881,0.003491,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001749.parRes,LN
hsq,0.306507,0.272652,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001749.parRes,LN
Pi,0.003003,0.001914,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001772.parRes,LN
NnzSnp,2248.908447,1432.676025,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001772.parRes,LN
SigmaSq,2.1e-05,4e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001772.parRes,LN
S,-0.468558,0.487661,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001772.parRes,LN
ResVar,0.014786,0.005094,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001772.parRes,LN
GenVar,0.009588,0.005132,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001772.parRes,LN
hsq,0.391888,0.203972,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001772.parRes,LN
Pi,0.001766,0.001711,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001806.parRes,LN
NnzSnp,1321.947754,1281.580078,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001806.parRes,LN
SigmaSq,0,0,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001806.parRes,LN
S,-0.179601,0.800772,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001806.parRes,LN
ResVar,5.9e-05,1.2e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001806.parRes,LN
GenVar,8e-06,1.1e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001806.parRes,LN
hsq,0.117091,0.161793,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001806.parRes,LN
Pi,0.001389,0.001349,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001834.parRes,LN
NnzSnp,1039.781494,1010.503845,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001834.parRes,LN
SigmaSq,0,0,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001834.parRes,LN
S,0.205653,0.941731,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001834.parRes,LN
ResVar,0.000538,8.2e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001834.parRes,LN
GenVar,3.2e-05,6.3e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001834.parRes,LN
hsq,0.056649,0.109484,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001834.parRes,LN
Pi,0.00085,0.001317,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001875.parRes,LN
NnzSnp,635.691772,986.639282,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001875.parRes,LN
SigmaSq,0,1e-06,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001875.parRes,LN
S,-1.32041,1.042297,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001875.parRes,LN
ResVar,0.000174,7.5e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001875.parRes,LN
GenVar,0.000126,7.6e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001875.parRes,LN
hsq,0.418172,0.246555,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001875.parRes,LN
Pi,0.000188,0.000698,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001888.parRes,LN
NnzSnp,140.113754,522.46698,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001888.parRes,LN
SigmaSq,2e-06,2e-06,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001888.parRes,LN
S,-2.366946,0.658302,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001888.parRes,LN
ResVar,0.000925,0.001983,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001888.parRes,LN
GenVar,0.008767,0.002001,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001888.parRes,LN
hsq,0.904302,0.204365,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001888.parRes,LN
Pi,0.001476,0.001441,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001948.parRes,LN
NnzSnp,1104.697021,1078.561523,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001948.parRes,LN
SigmaSq,0,1e-06,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001948.parRes,LN
S,-0.062415,0.942386,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001948.parRes,LN
ResVar,0.001432,0.000288,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001948.parRes,LN
GenVar,0.000142,0.000249,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001948.parRes,LN
hsq,0.090392,0.157468,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001948.parRes,LN
Pi,0.000311,0.001044,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001978.parRes,LN
NnzSnp,231.890152,781.322815,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001978.parRes,LN
SigmaSq,2e-06,8e-06,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001978.parRes,LN
S,-2.178849,0.895913,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001978.parRes,LN
ResVar,0.000526,0.001251,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001978.parRes,LN
GenVar,0.004029,0.00126,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001978.parRes,LN
hsq,0.883842,0.275313,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001978.parRes,LN
Pi,0.002068,0.001781,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001993.parRes,LN
NnzSnp,1548.415039,1333.550293,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001993.parRes,LN
SigmaSq,2e-06,5e-06,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001993.parRes,LN
S,0.090549,0.770318,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001993.parRes,LN
ResVar,0.004704,0.000837,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001993.parRes,LN
GenVar,0.000557,0.000699,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001993.parRes,LN
hsq,0.105804,0.131442,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_001993.parRes,LN
Pi,0.00281,0.00204,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002018.parRes,LN
NnzSnp,2104.675781,1528.445068,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002018.parRes,LN
SigmaSq,1.4e-05,3.5e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002018.parRes,LN
S,-0.50867,0.701093,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002018.parRes,LN
ResVar,0.018582,0.008421,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002018.parRes,LN
GenVar,0.009711,0.008295,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002018.parRes,LN
hsq,0.342628,0.289328,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002018.parRes,LN
Pi,0.001177,0.001326,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002138.parRes,LN
NnzSnp,880.984924,992.908691,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002138.parRes,LN
SigmaSq,0,0,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002138.parRes,LN
S,-0.045268,1.03681,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002138.parRes,LN
ResVar,0.000416,7.9e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002138.parRes,LN
GenVar,2.7e-05,6.7e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002138.parRes,LN
hsq,0.059875,0.150316,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002138.parRes,LN
Pi,0.001153,0.001373,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002172.parRes,LN
NnzSnp,863.123291,1028.517944,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002172.parRes,LN
SigmaSq,7e-06,1.4e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002172.parRes,LN
S,-0.419259,1.271082,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002172.parRes,LN
ResVar,0.010129,0.005249,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002172.parRes,LN
GenVar,0.003702,0.005159,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002172.parRes,LN
hsq,0.266966,0.371086,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002172.parRes,LN
Pi,0.001315,0.001311,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002205.parRes,LN
NnzSnp,984.588684,981.456726,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002205.parRes,LN
SigmaSq,0,0,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002205.parRes,LN
S,0.039653,0.81216,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002205.parRes,LN
ResVar,0.000117,2e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002205.parRes,LN
GenVar,1.1e-05,1.7e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002205.parRes,LN
hsq,0.086554,0.128273,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002205.parRes,LN
Pi,0.001186,0.00157,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002353.parRes,LN
NnzSnp,887.559204,1175.124023,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002353.parRes,LN
SigmaSq,5e-06,8e-06,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002353.parRes,LN
S,-0.685198,1.410045,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002353.parRes,LN
ResVar,0.013424,0.005218,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002353.parRes,LN
GenVar,0.004611,0.005095,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002353.parRes,LN
hsq,0.25502,0.279371,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002353.parRes,LN
Pi,0.00135,0.001321,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002354.parRes,LN
NnzSnp,1010.262878,989.344299,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002354.parRes,LN
SigmaSq,0,0,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002354.parRes,LN
S,0.136388,0.967496,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002354.parRes,LN
ResVar,2e-06,0,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002354.parRes,LN
GenVar,0,0,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002354.parRes,LN
hsq,0.06099,0.128993,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002354.parRes,LN
Pi,0.002752,0.002069,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002358.parRes,LN
NnzSnp,2060.89209,1548.966309,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002358.parRes,LN
SigmaSq,7e-06,1.2e-05,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002358.parRes,LN
S,-0.790258,0.567057,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002358.parRes,LN
ResVar,0.004492,0.002329,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002358.parRes,LN
GenVar,0.005544,0.002396,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002358.parRes,LN
hsq,0.550687,0.231208,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002358.parRes,LN
Pi,0.000117,0.000496,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002692.parRes,LN
NnzSnp,86.726303,371.192169,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002692.parRes,LN
SigmaSq,6e-06,5e-06,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002692.parRes,LN
S,-2.30767,0.510331,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002692.parRes,LN
ResVar,0.001695,0.003308,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002692.parRes,LN
GenVar,0.022216,0.003408,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002692.parRes,LN
hsq,0.928818,0.139288,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002692.parRes,LN
Pi,0.001333,0.001273,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002742.parRes,LN
NnzSnp,997.438477,953.321777,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002742.parRes,LN
SigmaSq,5e-06,7e-06,/common/jyanglab/gxu6/project/2-Coopration/Mike_micro/GCTB_micro/LN/Results_LN/asv_002742.parRes,LN
